time,Temperature,Pressure,pH,Flow,Yield,Quality
2026-06-14 08:00:00,24.124551564631577,1.2763733558293122,7.121822342282832,45.25308240677559,96.77399104831056,98.78855296496258
2026-06-14 08:05:00,24.17050212743508,1.256453032463312,7.106283928054045,44.28600251602135,96.9004598057507,97.90561032975393
2026-06-14 08:10:00,23.84181579740767,1.2602079902213157,7.106120097878968,44.04994595258104,95.72642013496282,97.69856169231032
2026-06-14 08:15:00,24.11030023505264,1.25649724842225,7.126682029610406,43.691710291034454,95.37536940255382,98.59900652760734
2026-06-14 08:20:00,24.27071858830641,1.2582037885633766,7.147550199150943,45.88012291329437,95.61793916626465,98.34869197052069
2026-06-14 08:25:00,24.009851360101138,1.2269239563634387,7.105475557181367,45.52738123807032,95.50894209976137,97.46926789354465
2026-06-14 08:30:00,24.294889903987393,1.1940373803851325,7.100516779977755,44.344972583487795,95.49057268175129,97.67884289585368
2026-06-14 08:35:00,24.252726251112364,1.262517007775291,7.087125071640743,44.06959646077018,95.82854801902268,98.3798790155258
2026-06-14 08:40:00,23.9455391931091,1.210234134535622,7.138680533558148,42.655566101279234,95.30416224569908,98.26387387332525
2026-06-14 08:45:00,24.147031793650925,1.2446587485597012,7.161714367686069,44.70117245203233,95.3735144268328,98.16630686438214
2026-06-14 08:50:00,24.12925561733337,1.2325109918178603,7.142455499169069,43.668769494696825,96.00741581794941,98.09093528075356
2026-06-14 08:55:00,24.302181510327728,1.2833227284618824,7.141542674282573,44.40221457831252,93.74403984008585,97.87960704678599
2026-06-14 09:00:00,24.070526769172638,1.232930176837259,7.105256634420061,43.59059058091576,95.95859151341791,98.09430856308897
2026-06-14 09:05:00,23.599941487980626,1.2369846171099843,7.128844614326209,43.33437317064815,94.86906142150093,97.67438912546656
2026-06-14 09:10:00,24.089122182622845,1.2373285555088178,7.1290571695480836,42.787141084860615,96.08189601269488,98.70071197628192
2026-06-14 09:15:00,24.15311062115113,1.3030241999404149,7.144659305977279,43.68940065515849,95.0539455186634,97.99431311585
2026-06-14 09:20:00,24.03927361790747,1.2763534681932116,7.124186951194197,42.51151165548085,95.48191699109029,97.79536212639448
2026-06-14 09:25:00,24.124884997828854,1.2484932824976194,7.035262155391519,41.75967002721027,94.91582545741575,98.14699479275583
